text,label
শাহানাজ খুশি বিনদাবন দাস এদের অভিনয় এত সুন্দর সেটা বলে বোঝানো যাই না বিনদাবন দাসের নাটক গুলা যেমন ভালো তেমনই ভালো বিনদাবন দাসের অভিনয়,1.0
অসাধারণ ভাইচোখের পানি ধরে রাখতে পারলাম নাআরফান নিশো ভাই  যেমনটা আশা করছিলাম এর থেকে ও বেশিফাটাই দিছেন ভাইস্যালুট আরিয়ান ভাইএতো সুন্দর একটা নাটক উপহার দেওয়ার জন্য,1.0
নাটক টা ভালোই লাগলো কাহিনী সুন্দর কিন্তুু প্রশ্ন হলো এ কেমন হিজাব পরা  বুঝলাম না  কোন পর্দাশীল নারী এমন হিজাব পরে বুকে কাপড় না দিয়ে  এটা করে তো রিতিমতো হিজাবী নারীদের আপনারা বিতর্কিত এবং অপমান দুটোই করলেন  একটাই উপদেশ থাকবে   যাই করেন  ভালোভাবে করবেন অর্ধেক করে রাখবেন না  হিজাবী করলে ভালোভাবে করেন না করলে নাই,1.0
নাটকের লাষ্ট মেসেজটা অসাধারণ নামাজ পড়ার ,1.0
অসাধারন নাটক টা,1.0
এক কথায় অসাধারন,1.0
আমার জীবনে দেখা সেরা নাটক এটিApurbo বলে কথা,1.0
তানজিন তিশাকে দেখলেই মেজাজ টা খারাপ হয়ে যায়,0.0
এটো নাটক হলো লুচ্চামিতে ভরপুর,0.0
আগের মত ভালো লাগেনা বস এর নাটক,0.0
অসধারণ একটা নাটাক,1.0
বাল মার্কা নাটক,0.0
এই নাটক লেখে কারাএই নাটক দেখে কারাএই নাটক করেও আচ্ছাএই নাটকটা তোরা করিস,0.0
নাটকটি আনেক ভালো লগছে,1.0
উপহার টা ভালো ছিলো নিশু ভাই,1.0
যে সব নাটক গুলি হইয়াছে সব গুলি এক মনে হচ্ছে,0.0
এখন বাপরে বাইর কইরা দেয়তোর মত পোলা আমার দরকার নেই,0.0
আমার দেখা সব থেকে বেস্ট নাটক আরফান নিসো বসের ভালোবাসা অবিরাম অন্তহীন মিজানুর রহমান আরিয়ান ভাইকে অনেক অনেক ধন্যবাদ আমাদেরকে এতো সুন্দর একটা নাটক উপহার দেওয়ার জন্য,1.0
অসাধারণ গ্রাম বাংলার নাটক,1.0
বালের নাটক এমবি লস,0.0
আগা মাথা কিছুই বুঝলাম না,0.0
আপনার সন্তানকে   কোরআন  শিক্ষা দিনকাল  কিয়ামতের মাঠে  তা  কাজে লাগবে,1.0
অসাধারণ একটা নাটক নাটক টা দেখে মনে হচ্ছে এত ভালো একটা জীবন যদি আমার হতো তাহলে কি ভালোই না হতো লাভ ইউ অপূর্ব ভাই,1.0
